2.30,2.55,2.89,2.85,2.83,2.16,2.96,2.69,0.01,5776.70,6743.59,19933.33,15012.76,14897.96,5219.55,22975.01,11031.75,9.42,11111110,A
2.60,1.93,2.88,2.79,2.76,2.05,2.91,2.63,0.02,9340.28,2825.47,19065.64,13041.51,12723.21,4482.00,19381.81,9855.07,16.54,1111110,A
2.16,2.39,2.88,2.69,2.88,2.18,2.95,2.69,0.02,4765.63,5281.14,19233.84,10659.58,17173.07,5357.35,21580.01,11103.73,11.79,11111110,A
2.61,2.35,2.90,2.74,2.90,2.23,2.97,2.63,0.02,9450.93,4935.59,20487.80,11791.91,17960.00,5723.65,23223.31,9855.07,11.79,11111110,A
2.04,2.57,2.87,2.77,2.84,2.15,0.03,2.60,0.05,4057.69,7053.10,18576.12,12662.58,15510.56,5174.65,23.08,9231.65,33.30,11111010,A
1.98,2.51,2.86,2.75,2.83,2.19,2.94,2.60,0.02,3737.80,6317.07,18261.76,11874.42,14897.96,5428.05,21148.22,9231.65,14.16,11111110,A
2.28,2.42,2.83,2.68,2.81,2.15,2.92,2.57,0.04,5593.35,5522.06,16954.48,10454.45,14437.08,5108.24,19940.67,8816.37,26.09,11111110,A
2.27,1.70,2.01,2.57,1.95,2.07,2.23,2.29,0.02,5492.19,2125.00,4378.95,8512.00,3603.82,4614.53,5435.65,5697.12,16.54,101000,A
2.70,1.84,1.59,2.13,1.60,1.95,1.75,2.08,2.20,11176.47,2516.56,2594.35,4382.32,2352.94,3996.40,2941.25,4248.02,4800.00,0,C
1.98,2.70,3.05,2.89,0.03,2.35,3.13,2.79,3.25,3753.06,8941.18,33923.08,16932.28,24.68,6786.44,47584.88,13584.91,151050.16,11101111,C
1.81,2.57,3.01,2.82,0.02,2.24,3.10,2.74,3.24,3047.72,7093.33,29026.67,13968.00,17.22,5826.98,41003.27,12114.29,120360.12,11101111,C
2.04,2.50,2.99,2.75,0.02,2.14,3.07,2.70,3.22,4057.69,6250.00,26729.90,12127.81,17.22,5086.35,35397.14,11324.33,99900.09,11101111,C
2.99,2.65,2.98,2.79,0.02,2.27,3.09,2.72,3.21,24140.63,8128.71,26133.34,13238.22,17.22,6068.97,38319.99,11787.71,82262.15,111101111,C
2.70,2.57,2.96,2.76,0.02,2.21,3.09,2.70,3.20,11250.00,7053.10,24222.65,12214.29,17.22,5573.23,37699.99,11176.47,79440.08,11101111,C
2.18,2.51,2.96,2.76,0.02,2.19,3.12,2.68,3.19,4870.32,6385.25,24222.65,12214.29,17.22,5404.35,44063.14,10890.05,72000.07,11101111,C
2.53,2.06,2.95,2.72,2.93,2.10,3.07,2.73,3.19,8245.80,3342.04,23970.10,11164.64,19739.14,4792.22,34861.97,11949.15,72000.07,1111111,C
2.50,2.45,2.93,2.71,2.88,2.11,3.02,2.63,0.19,7771.08,5779.47,22326.32,11090.11,17173.07,4873.98,27625.00,9795.67,146.89,11111110,C
1.93,2.42,2.92,2.72,2.87,2.15,2.99,2.63,0.12,3531.84,5494.51,21270.58,11316.20,16729.32,5152.39,25397.90,9795.67,90.06,11111110,C
1.85,2.41,2.90,2.70,2.85,2.12,2.99,2.61,0.05,3195.99,5440.00,20299.99,10800.00,16032.61,4936.48,25106.26,9507.04,35.71,11111110,C
	Writing out to BTLE: 0x43
1.82,2.40,2.89,2.67,2.85,2.10,2.98,2.60,0.09,3084.06,5307.14,19933.33,10190.77,15767.86,4832.88,23998.00,9285.71,65.06,11111110,C
1.93,1.79,2.93,2.51,2.88,1.92,3.02,2.66,0.20,3531.84,2362.47,22326.32,7621.23,17022.90,3807.69,27625.00,10416.67,154.84,1110110,C
2.34,1.88,1.82,2.29,1.72,1.85,2.04,1.99,2.47,6082.21,2639.46,3426.96,5469.23,2719.39,3529.58,4202.56,3783.78,7153.31,0,C
2.39,1.86,2.50,2.10,2.52,2.02,2.74,1.93,0.31,6537.10,2597.75,8703.62,4182.31,8024.69,4354.17,12774.57,3531.84,251.40,1000,C
1.90,2.69,3.05,2.97,2.94,2.25,3.14,2.81,0.04,3406.47,8825.40,33458.23,21436.90,20334.83,5853.21,50595.97,14215.69,28.49,11111110,C
1.93,2.61,3.01,2.84,2.90,2.24,3.13,2.78,0.21,3531.84,7516.28,29026.67,14650.00,18292.68,5800.91,48549.98,13287.04,165.52,11111110,C
1.83,2.51,2.98,2.79,2.90,2.12,3.12,2.74,0.08,3096.28,6317.07,25844.01,13139.24,18124.99,4915.53,45759.98,12283.24,62.59,11111110,C
2.69,2.18,2.94,2.83,2.86,2.22,3.08,2.70,0.19,11103.73,3896.25,23005.41,14416.44,16444.44,5647.76,37098.50,11250.00,144.25,11111110,C
2.61,2.36,2.94,2.75,2.84,2.13,3.05,2.67,0.17,9450.93,5055.17,22548.68,12042.35,15260.42,4978.71,31500.00,10682.99,133.75,11111110,C
2.80,2.25,2.91,2.62,2.83,1.91,3.02,2.63,0.23,14107.14,4256.88,20678.68,9291.43,15017.12,3777.26,27625.00,9795.67,178.99,11110110,C
2.97,2.55,2.93,2.66,2.84,2.08,2.99,2.70,0.04,22573.54,6781.12,22107.83,10062.94,15384.61,4712.20,25397.90,11324.33,28.49,111111110,C
3.12,2.54,2.90,2.63,2.84,2.16,3.01,2.65,3.14,43999.98,6706.38,20299.99,9460.87,15384.61,5242.19,26953.34,10287.50,45741.15,111111111,(E or S
2.97,2.49,2.88,2.59,2.80,2.10,2.95,2.63,3.13,22821.79,6119.05,19065.64,8709.50,14107.14,4832.88,21801.84,9855.07,43066.65,111111111,(E or S
3.04,2.45,2.87,2.57,2.80,2.09,2.95,2.63,3.16,29468.75,5809.16,18736.84,8512.00,13894.23,4732.05,21580.01,9795.67,54697.63,111111111,(E or S
3.01,2.45,2.86,2.56,2.79,2.07,2.94,2.62,3.13,26235.96,5720.76,18261.76,8368.42,13686.71,4633.86,21148.22,9678.57,43066.65,111111111,(E or S
3.05,2.44,2.86,2.56,2.79,2.06,2.94,2.62,3.11,31151.31,5662.92,18108.03,8321.40,13584.91,4576.17,20938.06,9678.57,39213.55,111111111,(E or S
2.92,2.44,2.85,2.56,2.78,2.06,2.93,2.62,3.11,19173.72,5634.33,17956.52,8274.78,13484.38,4557.14,20731.59,9620.85,39931.02,111111111,(E or S
2.90,2.43,2.85,2.56,2.78,2.06,2.94,2.62,3.11,18292.68,5549.82,17956.52,8321.40,13287.04,4557.14,20938.06,9620.85,39213.55,111111111,(E or S
2.95,2.43,2.85,2.58,2.78,2.08,2.94,2.62,3.12,21180.56,5605.95,17956.52,8609.87,13287.04,4672.82,21362.17,9563.68,41442.84,111111111,(E or S
2.83,1.81,2.83,2.16,2.11,2.05,2.12,2.20,2.70,15137.93,2428.57,16954.48,4575.00,4412.16,4519.38,4647.41,4978.07,10729.41,1001000,(E or S
3.16,1.55,2.86,1.92,1.99,1.99,1.73,1.98,2.25,56976.70,1774.91,18108.03,3323.08,3799.26,4196.30,2861.60,3753.06,5177.78,101000000,(E or S
